timestamp,filepath,label,color,piece,square_name,square_index,h8_path,g8_path
20250826_165324_670245,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F7_20250826_165324_670245_rot270.png,empty,none,empty,F7,46,,
20250826_165324_947508,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F8_20250826_165324_947508.png,empty,none,empty,F8,47,,
20250826_165324_947508,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F8_20250826_165324_947508_rot90.png,empty,none,empty,F8,47,,
20250826_165324_947508,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F8_20250826_165324_947508_rot180.png,empty,none,empty,F8,47,,
20250826_165324_947508,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F8_20250826_165324_947508_rot270.png,empty,none,empty,F8,47,,
20250826_165325_215630,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G1_20250826_165325_215630.png,empty,none,empty,G1,48,,
20250826_165325_215630,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G1_20250826_165325_215630_rot90.png,empty,none,empty,G1,48,,
20250826_165325_215630,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G1_20250826_165325_215630_rot180.png,empty,none,empty,G1,48,,
20250826_165325_215630,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G1_20250826_165325_215630_rot270.png,empty,none,empty,G1,48,,
20250826_165325_489131,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G2_20250826_165325_489131.png,empty,none,empty,G2,49,,
20250826_165325_489131,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G2_20250826_165325_489131_rot90.png,empty,none,empty,G2,49,,
20250826_165325_489131,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G2_20250826_165325_489131_rot180.png,empty,none,empty,G2,49,,
20250826_165325_489131,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G2_20250826_165325_489131_rot270.png,empty,none,empty,G2,49,,
20250826_165325_903209,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G6_20250826_165325_903209.png,empty,none,empty,G6,53,,
20250826_165325_903209,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G6_20250826_165325_903209_rot90.png,empty,none,empty,G6,53,,
20250826_165325_903209,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G6_20250826_165325_903209_rot180.png,empty,none,empty,G6,53,,
20250826_165325_903209,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G6_20250826_165325_903209_rot270.png,empty,none,empty,G6,53,,
20250826_165326_181014,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G7_20250826_165326_181014.png,empty,none,empty,G7,54,,
20250826_165326_181014,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G7_20250826_165326_181014_rot90.png,empty,none,empty,G7,54,,
20250826_165326_181014,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G7_20250826_165326_181014_rot180.png,empty,none,empty,G7,54,,
20250826_165326_181014,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G7_20250826_165326_181014_rot270.png,empty,none,empty,G7,54,,
20250826_165326_461817,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G8_20250826_165326_461817.png,empty,none,empty,G8,55,,
20250826_165326_461817,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G8_20250826_165326_461817_rot90.png,empty,none,empty,G8,55,,
20250826_165326_461817,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G8_20250826_165326_461817_rot180.png,empty,none,empty,G8,55,,
20250826_165326_461817,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G8_20250826_165326_461817_rot270.png,empty,none,empty,G8,55,,
20250826_165326_742652,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H1_20250826_165326_742652.png,empty,none,empty,H1,56,,
20250826_165326_742652,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H1_20250826_165326_742652_rot90.png,empty,none,empty,H1,56,,
20250826_165326_742652,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H1_20250826_165326_742652_rot180.png,empty,none,empty,H1,56,,
20250826_165326_742652,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H1_20250826_165326_742652_rot270.png,empty,none,empty,H1,56,,
20250826_165327_022464,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H2_20250826_165327_022464.png,empty,none,empty,H2,57,,
20250826_165327_022464,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H2_20250826_165327_022464_rot90.png,empty,none,empty,H2,57,,
20250826_165327_022464,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H2_20250826_165327_022464_rot180.png,empty,none,empty,H2,57,,
20250826_165327_022464,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H2_20250826_165327_022464_rot270.png,empty,none,empty,H2,57,,
20250826_165327_294487,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H6_20250826_165327_294487.png,empty,none,empty,H6,61,,
20250826_165327_294487,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H6_20250826_165327_294487_rot90.png,empty,none,empty,H6,61,,
20250826_165327_294487,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H6_20250826_165327_294487_rot180.png,empty,none,empty,H6,61,,
20250826_165327_294487,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H6_20250826_165327_294487_rot270.png,empty,none,empty,H6,61,,
20250826_165327_564700,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H7_20250826_165327_564700.png,empty,none,empty,H7,62,,
20250826_165327_564700,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H7_20250826_165327_564700_rot90.png,empty,none,empty,H7,62,,
20250826_165327_564700,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H7_20250826_165327_564700_rot180.png,empty,none,empty,H7,62,,
20250826_165327_564700,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H7_20250826_165327_564700_rot270.png,empty,none,empty,H7,62,,
20250826_165327_864341,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H8_20250826_165327_864341.png,empty,none,empty,H8,63,,
20250826_165327_864341,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H8_20250826_165327_864341_rot90.png,empty,none,empty,H8,63,,
20250826_165327_864341,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H8_20250826_165327_864341_rot180.png,empty,none,empty,H8,63,,
20250826_165327_864341,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H8_20250826_165327_864341_rot270.png,empty,none,empty,H8,63,,
20250826_165329_213568,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A1_20250826_165329_213568.png,empty,none,empty,A1,0,,
20250826_165329_213568,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A1_20250826_165329_213568_rot90.png,empty,none,empty,A1,0,,
20250826_165329_213568,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A1_20250826_165329_213568_rot180.png,empty,none,empty,A1,0,,
20250826_165329_213568,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A1_20250826_165329_213568_rot270.png,empty,none,empty,A1,0,,
20250826_165329_565718,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A2_20250826_165329_565718.png,empty,none,empty,A2,1,,
20250826_165329_565718,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A2_20250826_165329_565718_rot90.png,empty,none,empty,A2,1,,
20250826_165329_565718,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A2_20250826_165329_565718_rot180.png,empty,none,empty,A2,1,,
20250826_165329_565718,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A2_20250826_165329_565718_rot270.png,empty,none,empty,A2,1,,
20250826_165329_923349,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A6_20250826_165329_923349.png,empty,none,empty,A6,5,,
20250826_165329_923349,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A6_20250826_165329_923349_rot90.png,empty,none,empty,A6,5,,
20250826_165329_923349,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A6_20250826_165329_923349_rot180.png,empty,none,empty,A6,5,,
20250826_165329_923349,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A6_20250826_165329_923349_rot270.png,empty,none,empty,A6,5,,
20250826_165330_250135,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A7_20250826_165330_250135.png,empty,none,empty,A7,6,,
20250826_165330_250135,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A7_20250826_165330_250135_rot90.png,empty,none,empty,A7,6,,
20250826_165330_250135,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A7_20250826_165330_250135_rot180.png,empty,none,empty,A7,6,,
20250826_165330_250135,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A7_20250826_165330_250135_rot270.png,empty,none,empty,A7,6,,
20250826_165330_566535,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A8_20250826_165330_566535.png,empty,none,empty,A8,7,,
20250826_165330_566535,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A8_20250826_165330_566535_rot90.png,empty,none,empty,A8,7,,
20250826_165330_566535,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A8_20250826_165330_566535_rot180.png,empty,none,empty,A8,7,,
20250826_165330_566535,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A8_20250826_165330_566535_rot270.png,empty,none,empty,A8,7,,
20250826_165330_862114,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B1_20250826_165330_862114.png,empty,none,empty,B1,8,,
20250826_165330_862114,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B1_20250826_165330_862114_rot90.png,empty,none,empty,B1,8,,
20250826_165330_862114,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B1_20250826_165330_862114_rot180.png,empty,none,empty,B1,8,,
20250826_165330_862114,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B1_20250826_165330_862114_rot270.png,empty,none,empty,B1,8,,
20250826_165331_156140,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B2_20250826_165331_156140.png,empty,none,empty,B2,9,,
20250826_165331_156140,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B2_20250826_165331_156140_rot90.png,empty,none,empty,B2,9,,
20250826_165331_156140,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B2_20250826_165331_156140_rot180.png,empty,none,empty,B2,9,,
20250826_165331_156140,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B2_20250826_165331_156140_rot270.png,empty,none,empty,B2,9,,
20250826_165331_444813,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B6_20250826_165331_444813.png,empty,none,empty,B6,13,,
20250826_165331_444813,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B6_20250826_165331_444813_rot90.png,empty,none,empty,B6,13,,
20250826_165331_444813,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B6_20250826_165331_444813_rot180.png,empty,none,empty,B6,13,,
20250826_165331_444813,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B6_20250826_165331_444813_rot270.png,empty,none,empty,B6,13,,
20250826_165331_721347,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B7_20250826_165331_721347.png,empty,none,empty,B7,14,,
20250826_165331_721347,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B7_20250826_165331_721347_rot90.png,empty,none,empty,B7,14,,
20250826_165331_721347,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B7_20250826_165331_721347_rot180.png,empty,none,empty,B7,14,,
20250826_165331_721347,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B7_20250826_165331_721347_rot270.png,empty,none,empty,B7,14,,
20250826_165331_995566,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B8_20250826_165331_995566.png,empty,none,empty,B8,15,,
20250826_165331_995566,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B8_20250826_165331_995566_rot90.png,empty,none,empty,B8,15,,
20250826_165331_995566,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B8_20250826_165331_995566_rot180.png,empty,none,empty,B8,15,,
20250826_165331_995566,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B8_20250826_165331_995566_rot270.png,empty,none,empty,B8,15,,
20250826_165332_281944,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C1_20250826_165332_281944.png,empty,none,empty,C1,16,,
20250826_165332_281944,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C1_20250826_165332_281944_rot90.png,empty,none,empty,C1,16,,
20250826_165332_281944,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C1_20250826_165332_281944_rot180.png,empty,none,empty,C1,16,,
20250826_165332_281944,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C1_20250826_165332_281944_rot270.png,empty,none,empty,C1,16,,
20250826_165332_569014,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C2_20250826_165332_569014.png,empty,none,empty,C2,17,,
20250826_165332_569014,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C2_20250826_165332_569014_rot90.png,empty,none,empty,C2,17,,
20250826_165332_569014,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C2_20250826_165332_569014_rot180.png,empty,none,empty,C2,17,,
20250826_165332_569014,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C2_20250826_165332_569014_rot270.png,empty,none,empty,C2,17,,
20250826_165332_874758,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C6_20250826_165332_874758.png,empty,none,empty,C6,21,,
20250826_165332_874758,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C6_20250826_165332_874758_rot90.png,empty,none,empty,C6,21,,
20250826_165332_874758,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C6_20250826_165332_874758_rot180.png,empty,none,empty,C6,21,,
20250826_165332_874758,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C6_20250826_165332_874758_rot270.png,empty,none,empty,C6,21,,
20250826_165333_198297,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C7_20250826_165333_198297.png,empty,none,empty,C7,22,,
20250826_165333_198297,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C7_20250826_165333_198297_rot90.png,empty,none,empty,C7,22,,
20250826_165333_198297,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C7_20250826_165333_198297_rot180.png,empty,none,empty,C7,22,,
20250826_165333_198297,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C7_20250826_165333_198297_rot270.png,empty,none,empty,C7,22,,
20250826_165333_472191,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C8_20250826_165333_472191.png,empty,none,empty,C8,23,,
20250826_165333_472191,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C8_20250826_165333_472191_rot90.png,empty,none,empty,C8,23,,
20250826_165333_472191,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C8_20250826_165333_472191_rot180.png,empty,none,empty,C8,23,,
20250826_165333_472191,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C8_20250826_165333_472191_rot270.png,empty,none,empty,C8,23,,
20250826_165333_741033,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D1_20250826_165333_741033.png,empty,none,empty,D1,24,,
20250826_165333_741033,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D1_20250826_165333_741033_rot90.png,empty,none,empty,D1,24,,
20250826_165333_741033,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D1_20250826_165333_741033_rot180.png,empty,none,empty,D1,24,,
